HUC_12,FEATUREID
071000070502,6620346
071000070201,6617974
071000070502,6620740
071000070603,6620892
071000070904,6621194
071000070501,6620000
071000070103,6619852
071000070204,6618270
071000070603,6620756
071000070502,6620302
071000070603,6620990
071000070501,6620116
071000070603,6620660
071000070303,6620140
071000070902,6621032
071000070101,6619748
071000070104,6620010
071000070601,6621630
071000070502,6620382
071000070502,6621666
071000070102,6619814
071000070204,6618216
071000070201,6617940
071000070903,6621494
071000070903,6622770
071000070202,6617936
071000070501,6620132
071000070502,6620752
071000070601,6620392
071000070602,6620356
071000070801,6620658
071000070502,6620726
071000070502,6620674
071000070104,6620060
071000070103,6619912
071000070904,6621230
071000070803,6620966
071000070903,6622766
071000070902,6620946
071000070204,6618264
071000070902,6620856
071000070602,6620220
071000070102,6619966
071000070502,6620628
071000070101,937100049
071000070501,6620104
071000070502,6620266
071000070601,6621760
071000070902,6621062
071000070903,6619382
071000070903,6619392
071000070601,6620236
071000070204,6621554
071000070602,6620462
071000070202,6617944
071000070203,6618002
071000070801,6620734
071000070902,6620854
071000070903,6622734
071000070903,6619388
071000070201,6617920
071000070202,6618030
071000070501,6620098
071000070101,6619712
071000070803,6621024
071000070502,6620396
071000070203,6618014
071000070903,6619390
071000070205,6619730
071000070904,6621060
071000070102,6619934
071000070902,6621038
071000070202,6617994
071000070602,6620394
071000070501,6620154
071000070202,6618008
071000070202,6617982
071000070903,6622744
071000070103,6619906
071000070203,6617990
071000070101,6619690
071000070904,6621786
071000070203,6618070
071000070601,6620452
071000070202,6618040
071000070101,6618218
071000070203,6617992
071000070205,6619948
071000070803,6620982
071000070104,6619982
071000070603,6620850
071000070205,6619796
071000070202,6618044
071000070104,6620052
071000070202,6618028
071000070206,6620150
071000070903,6621490
071000070603,6620940
071000070102,6621778
071000070502,6620568
071000070204,6619686
071000070903,6622760
071000070903,6619386
071000070902,6621084
071000070103,6619854
071000070601,6620186
071000070202,6618042
071000070101,6621552
071000070102,6619932
071000070204,6618224
071000070603,6620816
071000070203,6617978
071000070601,6620404
071000070903,6621484
071000070904,6621210
071000070303,6620262
071000070203,6618016
071000070204,6618194
071000070502,6620520
071000070603,6620678
071000070501,6620088
071000070104,6620070
071000070205,6619880
071000070601,6620224
071000070702,6620902
071000070201,6618846
071000070501,6620188
071000070302,6619850
071000070902,6621166
071000070102,6619858
071000070601,6620196
071000070202,6617888
071000070601,6620444
071000070803,6621020
071000070902,6621764
071000070202,6617932
071000070202,6617988
071000070601,6620422
071000070502,6620574
071000070203,6617966
071000070904,6621250
071000070502,6621664
071000070502,6620496
071000070101,6621556
071000070803,6620870
071000070204,6619682
071000070601,6620344
071000070903,6622768
071000070601,6620234
071000070104,6620032
071000070206,6620158
071000070902,6620960
071000070101,6619626
071000070904,6621202
071000070201,6617928
071000070101,6619628
071000070502,6620456
071000070202,6617996
071000070202,6617972
071000070904,6621238
071000070202,6617946
071000070206,6620092
071000070903,6622756
071000070803,6621058
071000070501,6621574
071000070502,6620500
071000070902,6621120
071000070202,6618048
071000070206,6620218
071000070803,6620992
071000070904,6621206
071000070902,6621122
071000070903,6622762
071000070202,6617918
071000070501,6620044
071000070603,6620616
071000070601,6620342
071000070904,6621784
071000070101,6618130
071000070602,6620294
071000070104,6620090
071000070103,6619952
071000070903,6619384
071000070204,6619684
071000070903,6622758
071000070501,6620172
071000070103,6619762
071000070103,6619792
071000070902,6621030
071000070302,6619794
071000070904,6621212
071000070203,6617980
071000070601,6621632
071000070502,6620492
071000070206,6619988
071000070902,6620882
071000070502,6620900
071000070206,6620096
071000070205,6619780
071000070601,6620244
071000070101,6618180
071000070202,6618032
071000070102,6619878
071000070904,6621082
071000070502,6620840
071000070502,6620640
071000070502,6620864
071000070502,6620654
071000070203,6618006
071000070904,6621226
071000070802,6620580
071000070502,6620676
071000070204,6618230
071000070303,6621620
071000070205,6619798
071000070203,6618116
071000070301,6619658
071000070303,6621622
071000070201,6617964
071000070201,6617902
071000070204,6619662
071000070603,6620554
071000070206,6620102
071000070302,6619890
071000070205,6619962
071000070302,6619956
071000070205,6619696
071000070603,6620588
071000070603,6620560
071000070702,6620884
071000070303,6621576
071000070303,6620264
071000070603,6620710
071000070205,6619752
071000070603,6621686
071000070303,6620528
071000070303,6620578
071000070303,6620280
071000070205,6621568
071000070403,6620896
071000070203,6618110
071000070205,6619950
071000070303,6620706
071000070206,6620030
071000070301,6619648
071000070303,6620552
071000070303,6620008
071000070301,6618076
071000070302,6619942
071000070601,6620332
071000070205,6619972
071000070303,6620400
071000070203,6618104
071000070303,6620576
071000070402,6620288
071000070601,6620326
071000070303,6620248
071000070203,6618038
071000070203,6618024
071000070205,6619694
071000070603,6620692
071000070701,6621170
071000070201,6618878
071000070704,6621138
071000070601,6620336
071000070303,6620076
071000070702,6620974
071000070204,6618170
071000070203,6618062
071000070201,6618852
071000070205,6619944
071000070205,6619822
071000070302,6619806
071000070601,6620298
071000070204,6618242
071000070201,6618876
071000070704,6621152
071000070402,6620464
071000070203,6618054
071000070203,6618162
071000070204,6618172
071000070205,6619742
071000070301,6618114
071000070201,6618868
071000070201,6618860
071000070204,6618148
071000070303,6620182
071000070201,6618874
071000070303,6620074
071000070201,6618850
071000070302,6619864
071000070303,6620216
071000070203,6618118
071000070204,6618278
071000070201,6617938
071000070302,6619846
071000070303,6620482
071000070301,6618090
071000070303,6620514
071000070603,6620742
071000070704,6621136
071000070203,6618112
071000070201,6618870
071000070205,6619936
071000070603,6620670
071000070204,6618204
071000070301,6618168
071000070203,6618164
071000070303,6620230
071000070205,6619884
071000070205,6619856
071000070201,6617926
071000070601,6620238
071000070201,6617958
071000070603,6620632
071000070303,6620460
071000070603,6621008
071000070603,6620600
071000070303,6620348
071000070703,6621286
071000070601,6620370
071000070303,6620378
071000070203,6618120
071000070303,6620250
071000070702,6620972
071000070203,6618036
071000070203,6618108
071000070704,6621144
071000070701,6621104
071000070601,6621628
071000070601,6620210
071000070303,6621618
071000070205,6619738
071000070303,6620518
071000070201,6618866
071000070704,6621182
071000070205,6619924
071000070303,6620200
071000070203,6618150
071000070302,6619954
071000070203,6618022
071000070702,6620942
071000070204,6618276
071000070303,6620436
071000070403,6620694
071000070201,6617952
071000070603,6620878
071000070303,6620558
071000070301,6619692
071000070303,6620448
071000070201,6618858
071000070204,6619614
071000070301,6618102
071000070203,6618178
071000070302,6619774
071000070704,6621154
071000070205,6619772
071000070204,6618152
071000070302,6619888
071000070302,6619828
071000070303,6620114
071000070204,6618222
071000070303,6620100
071000070704,6621128
071000070203,6618066
071000070303,6620256
071000070301,6618888
071000070702,6620820
071000070201,6618010
071000070204,6619664
071000070201,6618872
071000070204,6618200
071000070601,6621596
071000070205,6619976
071000070603,6620770
071000070204,6619640
071000070205,6619698
071000070704,6621140
071000070702,6620812
071000070303,6621572
071000070206,6620180
071000070603,6620916
071000070203,6618060
071000070201,6617916
071000070603,6621016
071000070302,6619872
071000070204,6618156
071000070301,6619732
071000070302,6619756
071000070203,6618058
071000070702,6621676
071000070205,6619770
071000070704,6621126
071000070603,6620904
071000070302,6619960
071000070701,6621050
071000070702,6620780
071000070303,6620484
071000070203,6618100
071000070303,6620434
071000070303,6620408
071000070601,6621626
071000070301,6618186
071000070204,6618238
071000070204,6618244
071000070203,6618106
071000070204,6618136
071000070205,6619820
071000070201,6618856
071000070201,6618924
071000070201,6618864
071000070403,6620872
071000070303,6620320
071000070203,6618126
071000070601,6620272
071000070203,6618134
071000070303,6620084
071000070303,6620338
071000070205,6619776
071000070601,6620282
071000070204,6618138
071000070204,6619660
071000070303,6620228
071000070303,6620410
071000070205,6619840
071000070303,6620058
071000070206,6620134
071000070603,6620604
071000070206,6620176
071000070301,6618894
071000070302,6619920
071000070203,6618192
071000070703,6621034
071000070201,6618862
071000070203,6618080
071000070201,6618000
071000070303,6621640
071000070303,6620308
071000070302,6619790
071000070205,6619918
071000070204,6618226
071000070302,6619746
071000070302,6619808
071000070201,6617960
071000070702,6620802
071000070603,6620704
071000070203,6618056
071000070206,6620142
071000070704,6621132
071000070205,6619842
071000070303,6620340
071000070601,6620206
071000070301,6618880
071000070203,6618020
071000070303,6620278
071000070603,6620944
071000070205,6619980
071000070703,6621042
071000070702,6620994
071000070301,6618214
071000070201,6618854
071000070203,6618064
071000070206,6620202
071000070303,6620312
071000070301,6618236
071000070206,6619998
071000070205,6621566
071000070404,6620848
071000070301,6618892
071000070702,6620804
071000070201,6617908
071000070203,6618072
071000070603,6620584
071000070303,6620316
071000070704,6621150
071000070704,6621172
071000070201,6617986
071000070201,6617956
071000070603,6620666
071000070603,6620662
071000070601,6620252
071000070303,6620516
071000070206,6620072
071000070702,6620718
071000070303,6620258
071000070206,6620192
071000070302,6619810
071000070603,6620606
071000070204,6619638
071000070205,6619930
071000070205,6619674
071000070203,6618142
071000070701,6621070
071000070401,6620550
071000070704,6621770
071000070701,6621096
071000070402,6620442
071000070601,6621732
071000070302,6619946
071000070403,6620766
071000070401,6620612
071000070701,6621274
071000070403,6620620
071000070401,6620556
071000070701,6621190
071000070301,6619672
071000070404,6620446
071000070702,6620876
071000070303,6620330
071000070403,6620672
071000070301,6619724
071000070303,6620138
071000070301,6619632
071000070302,6619844
071000070601,6621742
071000070401,6620566
071000070403,6620650
071000070704,6621268
071000070403,6620836
071000070402,6621608
071000070701,6620906
071000070101,6618252
071000070701,6621228
071000070303,6621612
071000070701,6621316
071000070401,6620538
071000070301,6618122
071000070402,6621586
071000070401,6620526
071000070401,6620636
071000070101,6621702
071000070301,6618882
071000070302,6619832
071000070403,6620828
071000070301,6618212
071000070303,6620162
071000070301,6618240
071000070301,6618198
071000070303,6620018
071000070301,6618146
071000070402,6620418
071000070701,6621280
071000070701,6621148
071000070402,6620490
071000070403,6620922
071000070302,6619834
071000070402,6620124
071000070404,6620542
071000070301,6619646
071000070301,6618896
071000070703,6621188
071000070303,6620168
071000070403,6620894
071000070403,6620754
071000070303,6620212
071000070404,6620540
071000070402,6620328
071000070303,6620398
071000070402,6620406
071000070302,6619910
071000070902,6621234
071000070701,6621682
071000070402,6620480
071000070701,6621324
071000070702,6620844
071000070301,6618166
071000070301,6619702
071000070302,6621570
071000070303,6620062
071000070402,6621604
071000070701,6621208
071000070301,6618074
071000070302,6619940
071000070404,6620562
071000070402,6621602
071000070404,6620564
071000070701,6621678
071000070401,6620596
071000070403,6620768
071000070301,6619758
071000070303,6620388
071000070302,6620012
071000070303,6620130
071000070401,6620608
071000070301,6618228
071000070702,6620874
071000070701,6621046
071000070303,6620006
071000070301,6619668
071000070401,6620732
071000070402,6620374
071000070301,6618128
071000070701,6621088
071000070402,6620254
071000070403,6620630
071000070402,6620314
